Date,Consumption,Temperature,Humidity,Wind_Speed,Cloud_Cover,Day_of_Week,Month,Holiday,Season,Power_Factor,Region,Time_of_Day,Building_Usage
2015-05-05 17:00:00,285.40426501036075,37.714004370084254,78.92048339600669,6.942247681151876,89.46289269549426,1,5,1,Winter,0.7982692379522941,North,Morning,Commercial
2015-05-05 18:00:00,658.7493319102508,5.879775589900408,66.30779435210002,7.9254143331997255,53.673456979089316,1,5,1,Winter,0.9360099544267412,South,Night,Commercial
2015-05-05 19:00:00,367.27957127934417,33.19240157306009,39.21695615746398,12.300312518174238,71.47014297874816,1,5,1,Spring,0.7296899021709292,West,Afternoon,Residential
2015-05-05 20:00:00,393.15177436601374,-0.9759246175655338,38.328646346923335,11.00007282077373,61.659543151564755,1,5,1,Winter,0.9624565547957276,West,Afternoon,Industrial
2015-05-05 21:00:00,425.23689950807875,-5.301876835145238,78.11601717146118,9.659362323772067,89.23508593306076,1,5,0,Winter,0.7995497050596909,West,Afternoon,Industrial
2015-05-05 22:00:00,350.83282897999646,38.03074067160004,78.47121243754574,2.198814883693856,56.75942967183667,1,5,1,Winter,0.8700946217757272,East,Evening,Commercial
2015-05-05 23:00:00,543.6141443330815,36.459141549857044,72.33730105030021,19.037174092834196,9.760420622382437,1,5,0,Spring,0.7674853099943529,West,Evening,Commercial
2015-05-06 00:00:00,339.6720608563978,32.79698526080533,75.67162660057508,10.861737694636474,26.256299277815355,2,5,1,Spring,0.9866040421057809,North,Night,Commercial
2015-05-06 01:00:00,408.51402807476677,27.984089183861528,80.2525989489427,4.658256486594674,77.10675234743515,2,5,1,Fall,0.9430106073595236,West,Evening,Commercial
2015-05-06 02:00:00,559.4897026207968,6.979670521394336,59.7953794630897,5.179813632930643,79.80368064322374,2,5,1,Fall,0.9132477121906154,East,Night,Commercial
2015-05-06 03:00:00,517.9789444373848,37.46341655649145,56.57970933616418,3.0953528150847287,41.19700100757044,2,5,0,Fall,0.7707382374021033,West,Afternoon,Commercial
2015-05-06 04:00:00,517.1101973700364,7.332615121400401,72.98567024921466,16.847205958450672,89.09356507668492,2,5,0,Fall,0.7862039684378522,West,Afternoon,Industrial
2015-05-06 05:00:00,689.6318768894494,36.36668629225696,81.63943525391036,15.211294040152257,66.55316675298062,2,5,1,Winter,0.7453176316249889,East,Night,Residential
2015-05-06 06:00:00,414.8971567770739,1.906401953131784,32.07454110058879,9.407662119521945,71.41847021382972,2,5,0,Winter,0.9924600540138312,North,Morning,Residential
2015-05-06 07:00:00,647.5999218069525,-9.939065771281449,72.03381542791602,19.14845010348824,74.12795514530296,2,5,1,Fall,0.8970640239652321,East,Afternoon,Commercial
2015-05-06 08:00:00,721.174494812571,-6.7536109955360715,32.93247548380098,11.411402535824617,64.0918233938612,2,5,1,Spring,0.7283868640779596,North,Morning,Commercial
2015-05-06 09:00:00,706.919977956585,5.986336933084766,63.9572574890502,9.288478122142884,82.54322557354882,2,5,1,Spring,0.8823772844327165,South,Night,Commercial
2015-05-06 10:00:00,674.306463907252,0.39943332305191603,63.49671168747418,1.992074531178396,76.48899253780505,2,5,0,Summer,0.9593909944202821,North,Morning,Residential
2015-05-06 11:00:00,682.6363231961543,3.962800357280102,32.23060310125979,4.873981767347361,80.62877583046402,2,5,0,Fall,0.8140982886759196,North,Night,Residential
2015-05-06 12:00:00,783.6874389262391,-5.6776319306790075,64.17009994233103,9.311152020517872,14.9929273770259,2,5,0,Spring,0.8169481890861675,East,Night,Residential
2015-05-06 13:00:00,308.8546520117377,24.486091124679135,45.9554998137442,16.886673423128638,26.7283140509203,2,5,1,Fall,0.8098371953245289,South,Afternoon,Industrial
2015-05-06 14:00:00,525.9230640516406,19.625027426311174,45.208177714432864,18.717427940317684,30.06298306309786,2,5,1,Summer,0.783292978008918,North,Evening,Residential
2015-05-06 15:00:00,502.2832485184967,24.4478628550849,58.89607095520688,13.723688314393048,67.28685781514696,2,5,1,Fall,0.9054944098485226,East,Evening,Industrial
2015-05-06 16:00:00,245.7159267325318,30.10847730995455,44.39320858602531,18.350379549231896,12.637284903603142,2,5,1,Winter,0.9037941381683746,East,Night,Residential
2015-05-06 17:00:00,545.481292660135,-8.505553307097626,33.35422552971189,17.792974557792803,88.81537890723776,2,5,0,Summer,0.7437895157107083,West,Afternoon,Residential
2015-05-06 18:00:00,563.7921373036065,2.7081797883827736,62.88037519181879,9.096177630189853,85.61762594725283,2,5,0,Winter,0.899339790326456,East,Morning,Commercial
2015-05-06 19:00:00,247.04499609382202,35.672168221568384,34.87442292965322,10.891082659926836,26.178569278506323,2,5,1,Spring,0.7324006881092544,East,Evening,Residential
2015-05-06 20:00:00,413.3559617442734,39.187529433351024,71.45401156943979,1.441977814938813,65.34238362162174,2,5,0,Fall,0.7986158458186989,East,Night,Industrial
2015-05-06 21:00:00,604.0855655884111,19.461019589367975,75.55074732321896,0.14916406763470613,68.40769543104066,2,5,0,Spring,0.9585983027382505,East,Night,Industrial
2015-05-06 22:00:00,773.0306568467222,15.39990171824601,85.97201908363658,1.5610908486847541,16.104890792303838,2,5,1,Winter,0.9124964327739893,North,Afternoon,Residential
2015-05-06 23:00:00,610.2630843605793,-0.7767367094574666,48.00916022682733,12.234884403077782,12.952068711383136,2,5,0,Fall,0.8655500647917025,South,Afternoon,Residential
2015-05-07 00:00:00,564.8283632501597,8.359057970313327,37.92709582836803,12.214919215488894,99.60938415242711,3,5,0,Spring,0.9909774695869518,East,Night,Residential
2015-05-07 01:00:00,458.95323015585797,25.34479282044429,61.3349999424955,19.93197461934968,17.69802592795039,3,5,1,Summer,0.9346593472718001,North,Afternoon,Industrial
2015-05-07 02:00:00,719.8705093004108,17.21846201505632,86.89700814298996,19.6779230158719,30.128229337977153,3,5,1,Summer,0.9576700753431107,East,Night,Residential
2015-05-07 03:00:00,413.23067778683287,6.994457003624408,63.11105257069295,7.539090361187499,16.106298290158772,3,5,1,Winter,0.7643589814809374,North,Afternoon,Residential
2015-05-07 04:00:00,645.4053302426325,35.25098952041807,50.76742685474942,17.980533724413398,94.5965769425739,3,5,0,Winter,0.909974751677598,North,Evening,Commercial
2015-05-07 05:00:00,523.3558906389379,7.3725316795735765,46.39834441672312,4.2726311416744185,64.00209589823218,3,5,0,Fall,0.7921779330184866,West,Morning,Industrial
2015-05-07 06:00:00,687.7683757688382,24.66965522067781,86.91038817835397,11.486770080817859,96.34522338558696,3,5,0,Summer,0.8416042209451103,East,Morning,Residential
2015-05-07 07:00:00,528.5669857056238,-8.821514564673757,79.39930617051976,6.363466756990195,17.54696298206675,3,5,0,Fall,0.9174794898689275,East,Afternoon,Industrial
2015-05-07 08:00:00,437.74137456960733,18.79509711629924,53.00527412654027,5.395873492732541,91.17510027939147,3,5,1,Summer,0.769259991327848,South,Morning,Commercial
2015-05-07 09:00:00,306.28654290058364,27.97329891479947,79.98263123837725,16.77761575310196,16.805131603977863,3,5,1,Winter,0.7837454282092896,North,Night,Industrial
2015-05-07 10:00:00,615.3721505537709,28.204343338065314,31.30500435188281,11.41908911062026,89.4349509899405,3,5,1,Fall,0.8663287420985837,East,Afternoon,Residential
2015-05-07 11:00:00,512.4588050415467,-5.875528300673219,70.62800861930148,19.681236597649516,44.74696269221244,3,5,1,Winter,0.9537353762858263,East,Night,Commercial
2015-05-07 12:00:00,504.64777903938267,-6.256638588707066,81.50787930982462,7.060633941241285,74.9319334047866,3,5,0,Fall,0.9136954383542437,West,Night,Industrial
2015-05-07 13:00:00,424.08664182025416,3.343481956251491,68.99341906998933,8.803284769860367,67.21355289984275,3,5,1,Summer,0.8194088645943988,East,Evening,Industrial
2015-05-07 14:00:00,280.05143862879737,8.686410486727251,77.08266774694775,5.084489410377138,65.3210229015012,3,5,0,Fall,0.9696092684574127,South,Night,Residential
2015-05-07 15:00:00,678.7841705483133,16.387184174935452,57.459125416048096,8.217197737756269,78.80563874456178,3,5,1,Spring,0.86429392057001,South,Afternoon,Residential
2015-05-07 16:00:00,330.3241604613601,-4.137145938916412,43.66807757762884,12.555722698944605,67.0892498414056,3,5,0,Winter,0.9180769671527235,North,Evening,Residential
2015-05-07 17:00:00,473.9651834857888,19.465284031309043,56.65237634833947,2.760844833505305,73.03449947571946,3,5,0,Spring,0.7591038214836279,West,Evening,Commercial
2015-05-07 18:00:00,439.9169549926155,6.424287505394997,54.827509738647514,2.4260967360563734,85.00771068520177,3,5,0,Spring,0.8456982544292422,West,Evening,Industrial
2015-05-07 19:00:00,428.81545985604816,34.44362448162791,61.040145106690716,9.814068072959438,74.636103009897,3,5,1,Spring,0.7392121572612279,West,Night,Industrial
2015-05-07 20:00:00,438.5538059376631,20.068910069384565,79.92882284594296,17.835348961030842,35.0107087912431,3,5,0,Summer,0.9928145932094024,South,Morning,Residential
2015-05-07 21:00:00,519.1241766349356,9.595770431675785,74.41457683316708,3.8044581670510924,67.17984963349072,3,5,1,Fall,0.8969489919371757,West,Morning,Commercial
2015-05-07 22:00:00,474.23326616443586,33.01948612171262,35.2526157653382,13.945422511170873,10.897719132579786,3,5,0,Fall,0.8789728636984113,West,Morning,Industrial
2015-05-07 23:00:00,347.5053861082588,10.120612124820198,44.96115741290064,18.86325296408515,42.53710433171891,3,5,0,Spring,0.7095955070736149,South,Night,Industrial
2015-05-08 00:00:00,291.3477266088951,5.453811144241103,64.1610844528127,11.791042592793248,24.837028240837466,4,5,0,Winter,0.9564189309768709,West,Morning,Commercial
2015-05-08 01:00:00,515.7214224924494,-3.7567435654255377,75.72424375238418,0.29960556729669907,81.8143838573198,4,5,0,Fall,0.9566814378269406,West,Evening,Residential
2015-05-08 02:00:00,484.1054931237771,10.849896409070347,78.9744188581694,9.012495043410809,68.31491100501549,4,5,0,Spring,0.7967990910252242,South,Evening,Residential
2015-05-08 03:00:00,404.4435218300317,33.94446545219864,40.79100512592299,11.485739356575264,38.134160291120644,4,5,1,Spring,0.7823969724879377,East,Afternoon,Residential
2015-05-08 04:00:00,336.89456273381325,-0.007639423513840171,71.42867257937364,4.925144895064295,65.50029524522843,4,5,1,Fall,0.8187886384565135,East,Afternoon,Industrial
2015-05-08 05:00:00,414.55868344816076,22.90717383148835,40.439505614164055,14.721947043724375,44.64621937634102,4,5,0,Winter,0.7922107265485631,West,Night,Industrial
2015-05-08 06:00:00,557.1880453495652,10.548229113135964,56.63186506911673,0.1434629834139045,71.0176161998899,4,5,1,Winter,0.9890342446456144,North,Night,Commercial
2015-05-08 07:00:00,657.8888634537337,8.045074862939586,83.18408807578656,0.6053975900177311,7.436737124906212,4,5,0,Fall,0.7284907733465461,East,Afternoon,Residential
2015-05-08 08:00:00,470.14563262991805,16.184912538238258,65.42732063047121,11.263248509593787,96.27708323970081,4,5,0,Spring,0.9073147199464195,North,Morning,Residential
2015-05-08 09:00:00,432.5245669695226,7.994639459729516,89.0418385022905,10.374644787434503,72.76734566180549,4,5,0,Winter,0.7485747066003745,South,Night,Industrial
2015-05-08 10:00:00,637.0695765505966,23.754221802469807,30.716487111682852,9.488495767839403,14.590397249784159,4,5,1,Spring,0.8348398520678104,North,Morning,Commercial
2015-05-08 11:00:00,669.0595737346625,6.848085172377232,38.496705792324356,11.734082524330256,1.6873234658534852,4,5,1,Winter,0.8759530229702706,East,Morning,Industrial
2015-05-08 12:00:00,428.10729855019247,-2.0513942208671,55.95743338386481,16.031587323657583,17.440809561927708,4,5,1,Summer,0.8349565780503194,North,Morning,Residential
2015-05-08 13:00:00,478.35963965516,38.81497009162763,46.677201070993625,9.200431525326012,6.514500975143012,4,5,1,Fall,0.9168945455871886,South,Morning,Residential
2015-05-08 14:00:00,477.91460795624647,18.258455196386027,88.16179921423961,7.748417589028027,90.44940205964103,4,5,1,Summer,0.707645681249407,West,Morning,Commercial
2015-05-08 15:00:00,675.843682283238,17.55954162738962,78.3551947982684,13.549438493915225,83.05383326582663,4,5,1,Winter,0.753101475779282,West,Afternoon,Industrial
2015-05-08 16:00:00,497.50708238604676,18.096450137596978,58.64060789729353,15.649908729297888,40.317654171325614,4,5,1,Summer,0.8232984915573412,West,Morning,Residential
2015-05-08 17:00:00,422.379582276123,5.293900479200689,87.92187065929366,6.457634544498072,92.93075124218613,4,5,0,Spring,0.7323340773324305,North,Afternoon,Residential
2015-05-08 18:00:00,136.2197553006389,13.925511307586415,43.72001472823762,8.144878237375217,70.02221041261325,4,5,0,Summer,0.7460702805533581,West,Evening,Commercial
2015-05-08 19:00:00,671.8500500126879,1.3281568820524647,71.1488758490577,14.604222503288298,24.946884716466066,4,5,0,Spring,0.8296213533172472,South,Evening,Residential
2015-05-08 20:00:00,339.60722114625287,24.10033132495588,71.84655277937306,0.9862509930311614,99.05117057898649,4,5,1,Winter,0.9266901618875053,East,Morning,Residential
2015-05-08 21:00:00,670.4442065514579,18.34983133788576,45.787448534852984,0.9557293940698464,70.97432760573976,4,5,0,Spring,0.7188547499418305,East,Morning,Residential
2015-05-08 22:00:00,453.6173835411495,9.02143640039607,76.66192471965216,19.13380040029882,19.10089466797483,4,5,1,Winter,0.700721523698406,West,Night,Commercial
2015-05-08 23:00:00,803.0689289054301,-9.680311312090025,88.21587115624612,10.602372158402599,38.319165387968056,4,5,1,Fall,0.7804641632500768,South,Evening,Industrial
2015-05-09 00:00:00,548.708426990735,38.46678496259271,67.50847482936436,12.297284709079898,78.68329205543823,5,5,1,Summer,0.7195809330283316,East,Night,Commercial
2015-05-09 01:00:00,483.0643045967379,35.17929267674594,75.07603002092694,5.964305001244514,75.28474072069116,5,5,1,Fall,0.9405093038304116,East,Morning,Industrial
2015-05-09 02:00:00,244.2608579506488,23.96139477251068,43.008544619601736,17.111399468818064,95.84942437034928,5,5,0,Spring,0.845383123939105,West,Evening,Commercial
2015-05-09 03:00:00,760.9928384972447,18.78748439730566,79.99375627530847,1.5660008846754425,21.401463526601372,5,5,0,Summer,0.7152408942431093,North,Night,Industrial
2015-05-09 04:00:00,555.7106791417831,37.590001654839554,71.02263423597245,3.029677514741851,26.978817047534175,5,5,0,Spring,0.8377544311910347,North,Evening,Commercial
2015-05-09 05:00:00,388.3854164548261,24.58949972358549,73.91975936814418,13.158851588337674,73.44775958123537,5,5,1,Spring,0.7661451476159932,East,Evening,Commercial
2015-05-09 06:00:00,505.46547896538726,12.192565973217356,87.1613999772701,7.561417996778001,48.96403782179297,5,5,0,Fall,0.8818276602330425,South,Evening,Residential
2015-05-09 07:00:00,567.5205066833566,36.198288937676786,35.25987373767367,11.535419861261198,9.77030392849423,5,5,0,Summer,0.9862387185472263,East,Morning,Residential
2015-05-09 08:00:00,469.8659755579052,15.754190556568158,50.55468845940034,14.979488121920381,71.75020466769996,5,5,0,Spring,0.804002702036739,West,Morning,Residential
2015-05-09 09:00:00,542.2909139816979,-5.756715719464392,79.29866358369335,5.348615110433414,69.7689232522467,5,5,0,Winter,0.9079724572331098,East,Night,Industrial
2015-05-09 10:00:00,309.9477203009715,22.215079025571214,63.28056431245247,18.410924129057488,65.75882407160539,5,5,0,Spring,0.8166023513320817,West,Night,Residential
2015-05-09 11:00:00,780.9811550319737,35.85383989196279,66.48630210499977,5.038889205641293,1.7751460320100554,5,5,1,Winter,0.9514744248746506,South,Evening,Commercial
2015-05-09 12:00:00,722.4915915335482,5.932117125853267,62.94911708046798,3.780381250471101,33.0461785863711,5,5,1,Summer,0.8760006759517318,West,Evening,Commercial
2015-05-09 13:00:00,406.36901277885215,36.38751343766408,45.38729656172061,4.829757126069567,61.29486661085573,5,5,1,Summer,0.8728245477439026,East,Afternoon,Industrial
2015-05-09 14:00:00,449.7861176200589,14.482519061419271,67.98999788619872,1.6294049829896262,76.55405221771169,5,5,1,Spring,0.8428382497462812,South,Night,Commercial
2015-05-09 15:00:00,275.0196566342269,-2.2265950664867606,60.39439581863393,11.521489409181973,84.37114725918168,5,5,1,Spring,0.8071342751690547,East,Evening,Commercial
2015-05-09 16:00:00,315.70492405849836,34.32209818574169,88.0272967063274,9.548647125152774,29.434309453123298,5,5,0,Summer,0.827621400286846,West,Evening,Residential
2015-05-09 17:00:00,363.4641989296104,25.610885453168223,72.93636693051899,16.754009104066437,95.3881317390372,5,5,0,Summer,0.7197819720406541,South,Night,Industrial
2015-05-09 18:00:00,633.6934827284836,31.99626449579769,67.28247905466421,15.537154789901697,80.67717287602069,5,5,1,Winter,0.8092053566102013,East,Night,Commercial
2015-05-09 19:00:00,436.72215417386633,-7.7444671812098935,44.60437016670221,11.44802691860245,16.44293994765479,5,5,0,Summer,0.8070755570044603,East,Afternoon,Residential
2015-05-09 20:00:00,734.7653716187932,30.09984840013167,36.608555355958174,14.885225863548047,2.9771947334925053,5,5,0,Fall,0.8767418857442147,South,Afternoon,Industrial
2015-05-09 21:00:00,750.264574427809,-2.317052307294545,40.716874999098906,5.545636463183032,20.757189830347034,5,5,1,Winter,0.9452006338277966,West,Morning,Industrial
2015-05-09 22:00:00,511.1827076504627,3.4768588602946604,78.48390891753355,19.601296949637835,77.04988212679852,5,5,0,Winter,0.81733296818786,East,Night,Commercial
2015-05-09 23:00:00,556.4411825642658,18.275022591217812,88.8239465428554,16.562544087303365,12.395466885476425,5,5,0,Summer,0.9869763890026472,South,Morning,Residential
2015-05-10 00:00:00,277.96069662972457,5.074787646158294,65.74414416770736,0.35965281930480764,67.96250529277947,6,5,1,Fall,0.7612193949228578,North,Morning,Residential
2015-05-10 01:00:00,473.11832214893,15.727135894051557,42.82838752949058,19.824064579744157,25.760990979431398,6,5,0,Winter,0.8997210112041707,West,Night,Industrial
2015-05-10 02:00:00,824.0289207287271,16.265317803541315,77.05457312774536,19.006406355031633,7.305316956935837,6,5,1,Winter,0.8312034685128447,South,Evening,Industrial
2015-05-10 03:00:00,690.7028679072347,15.119987668442896,33.54473348720046,0.21608453945788586,41.30724837059084,6,5,0,Spring,0.7362229368167481,North,Morning,Residential
2015-05-10 04:00:00,593.9252555706578,39.39567919735148,79.04137917141209,15.388952482048673,82.46708290038332,6,5,1,Winter,0.7984753808299213,North,Night,Residential
2015-05-10 05:00:00,206.969888822335,-1.3758427313450525,44.1316324597649,19.690637872168583,80.64067637877595,6,5,0,Winter,0.7712685692323712,West,Night,Residential
2015-05-10 06:00:00,699.234863614412,-0.6822853211883722,74.07342472050328,5.727283791795424,62.33471719772299,6,5,0,Winter,0.9993178129969055,East,Night,Commercial
2015-05-10 07:00:00,520.8650792097134,25.821553954878205,76.52028069339252,14.723435736584602,10.176856129749702,6,5,1,Fall,0.8489357250103994,East,Evening,Residential
2015-05-10 08:00:00,591.1137856169426,5.0168166730058665,66.65959405440739,5.024012481838202,92.3536348816224,6,5,1,Fall,0.9045875071816958,North,Morning,Commercial
2015-05-10 09:00:00,441.50923380728295,39.56911758411188,47.11500791455063,17.91759451245754,3.293152272883415,6,5,0,Winter,0.9759180647087523,North,Afternoon,Commercial
2015-05-10 10:00:00,560.5800390496848,-6.356452627436273,72.51328714268584,7.53391453726016,47.91399585486699,6,5,0,Fall,0.7061266919918429,West,Morning,Commercial
2015-05-10 11:00:00,441.0403677958946,33.41575713922715,66.41769722052763,10.035953125223877,74.22608933342451,6,5,1,Fall,0.9361433540153372,East,Afternoon,Industrial
2015-05-10 12:00:00,342.14203579291484,-9.291464640247156,45.39604388452085,17.906695365251817,33.55853322200715,6,5,0,Fall,0.7407652701189686,East,Morning,Residential
2015-05-10 13:00:00,500.31966148562555,34.299849489069295,31.68315553470411,11.964509753296984,99.14340956204332,6,5,1,Spring,0.9041657125406584,North,Evening,Commercial
2015-05-10 14:00:00,532.3898855460588,23.11827273154197,60.37499495317389,19.94834353335403,86.17578998830938,6,5,1,Summer,0.8716710345154604,East,Afternoon,Commercial
2015-05-10 15:00:00,594.3071470386166,16.607091204173305,40.63622071802153,13.958480693175833,74.49074058814595,6,5,1,Summer,0.934907020474615,East,Night,Industrial
2015-05-10 16:00:00,502.1810759452108,30.50760511680064,65.58455530559726,16.41405040130039,21.75742339005573,6,5,1,Winter,0.7462704755439398,East,Morning,Commercial
2015-05-10 17:00:00,472.86215317248855,21.533041153983817,86.72987967522613,15.4974912962035,71.04344972619842,6,5,0,Summer,0.8035776718150345,South,Night,Industrial
2015-05-10 18:00:00,644.503882463104,18.248748533103647,63.61798438140286,8.277941618326551,78.64510948394994,6,5,1,Winter,0.8558517980658134,East,Morning,Industrial
2015-05-10 19:00:00,401.990716493735,24.62204960158075,51.9386833258111,18.078402394155606,30.475980073009378,6,5,0,Fall,0.8907133105536668,West,Afternoon,Industrial
2015-05-10 20:00:00,510.4745876492745,14.971178458219782,47.59493725346904,7.72353881247458,26.923334843347313,6,5,1,Spring,0.8665622996274888,North,Morning,Residential
2015-05-10 21:00:00,553.2437126867571,-1.8444839146878191,38.65826285886357,11.009210773971086,39.06571119659259,6,5,1,Fall,0.9515039912435879,North,Morning,Industrial
2015-05-10 22:00:00,723.3652337795455,29.381325928930636,33.7499652979359,4.581818223571997,39.056497447585016,6,5,0,Summer,0.8759901329775465,East,Afternoon,Industrial
2015-05-10 23:00:00,677.4009545769198,14.669273094025819,41.370997705592735,6.739243325536696,39.702826915505895,6,5,0,Spring,0.8585372755042163,South,Evening,Residential
2015-05-11 00:00:00,567.8518511280121,-7.944108948963837,33.4353147581254,7.907307417701732,46.86905659975448,0,5,0,Summer,0.8785941882249896,North,Evening,Industrial
2015-05-11 01:00:00,495.8797253575561,14.070219173170827,58.26162976476461,16.48880376839172,26.381281899121333,0,5,0,Fall,0.8085882389106342,South,Afternoon,Commercial
2015-05-11 02:00:00,642.3502518510248,1.873101557556737,36.45365581980043,5.55004846096516,40.10838208845839,0,5,0,Fall,0.7953420273553515,East,Morning,Residential
2015-05-11 03:00:00,603.561097585663,39.56077857661689,80.01815140197243,15.719059442861642,56.56902137080522,0,5,0,Fall,0.7879565383207108,East,Night,Residential
2015-05-11 04:00:00,653.184280885082,-6.1759619772715455,58.78429982202978,0.5094068478789038,31.379507469718792,0,5,1,Spring,0.9849263280841871,South,Night,Commercial
2015-05-11 05:00:00,335.38399805591735,-9.494334691998137,67.63783677790153,12.520812233024285,46.621529941026374,0,5,0,Winter,0.7056388333286745,North,Night,Commercial
2015-05-11 06:00:00,512.2285931038109,-3.0436634955144557,41.80340126463005,18.84938635939186,39.93352529331603,0,5,1,Summer,0.7796333125801137,South,Morning,Residential
2015-05-11 07:00:00,493.37721563848976,14.107685347205592,85.9557872085049,3.0424847767737173,22.368421648507177,0,5,0,Winter,0.9008206378605679,North,Night,Residential
2015-05-11 08:00:00,382.6230491915773,20.520853813906403,73.7027799918734,15.575960776903838,60.85917608889011,0,5,0,Summer,0.7388030518930896,North,Evening,Industrial
2015-05-11 09:00:00,538.2695362874372,22.1423770168621,71.69671421377382,2.1430791370920654,36.89623391508439,0,5,0,Fall,0.9273688069563967,South,Night,Industrial
2015-05-11 10:00:00,386.3656067985838,16.03699938215617,35.90401736842313,17.406833531154437,80.48609925321966,0,5,1,Winter,0.7629366754767091,North,Night,Residential
2015-05-11 11:00:00,518.8075183924511,-3.865439307543208,36.875835898398,12.818059005869696,69.12544899390525,0,5,1,Winter,0.9803063642577914,South,Morning,Industrial
2015-05-11 12:00:00,409.7482375137259,38.629849097634164,82.45823295104893,10.308184269116726,81.72265258822249,0,5,1,Spring,0.974744588985168,South,Night,Industrial
2015-05-11 13:00:00,227.5014357582666,8.041284288273275,76.07019658304435,4.909874539644212,18.97317581538379,0,5,1,Winter,0.8497287041236012,West,Morning,Industrial
2015-05-11 14:00:00,376.13651188664574,37.40754707296036,36.061760485107925,0.7051586419023037,98.00057859711187,0,5,0,Fall,0.9539428301736281,North,Night,Industrial
2015-05-11 15:00:00,584.2864187166715,32.972703666554196,36.9811798568941,6.233153633251105,20.565241505719722,0,5,0,Fall,0.7072810128638188,East,Evening,Commercial
2015-05-11 16:00:00,540.4211891563149,-9.055082199530869,87.32908911836228,12.246546271425611,73.81200120505423,0,5,0,Fall,0.7672896533412713,North,Evening,Residential
2015-05-11 17:00:00,459.029438739681,16.058082058275424,36.09376229890908,7.268121462268335,99.68748627248473,0,5,0,Winter,0.9571261799031967,East,Afternoon,Residential
2015-05-11 18:00:00,303.52196378113575,32.993132516823316,86.18920200636146,5.747863204892281,93.68685795783512,0,5,1,Summer,0.7090172270997279,West,Morning,Industrial
2015-05-11 19:00:00,441.8543945679375,26.80190452521701,52.48749970211224,3.6036973073041256,37.801438415219536,0,5,0,Fall,0.8314834606864343,South,Morning,Commercial
2015-05-11 20:00:00,363.2827314345233,11.915354127560207,55.05823350906871,8.585355466455926,36.716206914905584,0,5,1,Spring,0.8709909756167854,South,Afternoon,Commercial
2015-05-11 21:00:00,654.6105812559492,30.86063350989611,45.41053609501527,5.976556375063526,19.865635163286488,0,5,0,Fall,0.968432926069724,South,Night,Commercial
2015-05-11 22:00:00,483.2336522149673,0.6854731562079426,57.8977903409573,8.741810091568302,68.84367123889474,0,5,0,Winter,0.7448745277829772,West,Night,Industrial
2015-05-11 23:00:00,629.9136388481113,-5.415324836483983,56.20109030987039,13.538391996737488,4.602744066185371,0,5,0,Spring,0.9182036812698765,North,Morning,Commercial
2015-05-12 00:00:00,590.3347727030833,6.901094645118626,62.29322702778917,15.760723223972912,88.56829777244506,1,5,1,Spring,0.8849059343696162,East,Night,Commercial
2015-05-12 01:00:00,636.3445186698009,1.1508048396250832,45.116442081284546,5.415394227515344,59.87095588399042,1,5,1,Spring,0.7651203186140335,East,Evening,Industrial
2015-05-12 02:00:00,514.6144800344726,-2.704044010192277,61.02334205782289,3.4920054834321257,70.6188720924209,1,5,1,Winter,0.819382034914223,West,Morning,Residential
2015-05-12 03:00:00,647.8964548972025,16.60302339318383,69.91275887875075,4.548929291964621,17.963253706280668,1,5,0,Fall,0.9692364803971752,South,Night,Commercial
2015-05-12 04:00:00,533.655954848328,9.225067852259155,63.27557918929247,5.767191245879058,56.06823368401829,1,5,0,Fall,0.9205573329446375,West,Night,Commercial
2015-05-12 05:00:00,616.8981030887436,-3.1272945491472326,79.81935488827895,4.311256354690334,0.7147205241953891,1,5,0,Fall,0.8644856461615252,North,Morning,Commercial
2015-05-12 06:00:00,475.157173349638,15.690415082536695,66.71053712624655,7.971858847740512,9.512061198710665,1,5,1,Winter,0.9207463792990529,East,Night,Commercial
2015-05-12 07:00:00,562.9033875883381,-4.714454928643427,76.14121297350704,12.609453773901455,93.99498878348467,1,5,1,Fall,0.8823555065187502,South,Afternoon,Commercial
2015-05-12 08:00:00,288.39487965034624,2.4292620689173408,53.13200511688112,1.940085225173469,26.15388717387924,1,5,0,Spring,0.8754096565021523,East,Evening,Residential
2015-05-12 09:00:00,819.6708980595213,8.346164479090042,73.2251767803127,17.847606574083304,53.56986676870119,1,5,1,Fall,0.9148338634322892,West,Morning,Residential
2015-05-12 10:00:00,718.320089515383,7.625193569167063,85.26666165415826,0.27514619563997034,22.371247190059094,1,5,1,Summer,0.7121003711956785,North,Morning,Industrial
2015-05-12 11:00:00,586.3322725083042,-3.5621251382719565,79.18689235042216,3.932752562737738,69.11080714137275,1,5,1,Summer,0.9793978742744833,South,Afternoon,Industrial
2015-05-12 12:00:00,339.9908719854312,-5.037525357838226,41.38696978360734,8.967783253604814,88.4361867841862,1,5,0,Fall,0.7321415807029742,West,Afternoon,Commercial
2015-05-12 13:00:00,235.53942599030103,35.29715312592582,34.639110069560445,14.438797100860278,8.05938680153072,1,5,1,Spring,0.893691628428429,East,Morning,Residential
2015-05-12 14:00:00,798.3766735356895,30.524545332327563,55.92980921043421,19.438457708493157,16.880257459706204,1,5,1,Spring,0.7778322897760626,West,Evening,Residential
2015-05-12 15:00:00,475.80417251085174,14.933880470698671,47.99974551964341,13.907826379638347,81.87235275022259,1,5,1,Winter,0.7330046058135063,South,Evening,Industrial
